venom|effect|pmid
exenatide|fasting|21595277
exenatide|hypoglycemia|21595277
exenatide|type 2 diabetes mellitus|21595277
exenatide|anxiety|21601480
exenatide|type 2 diabetes mellitus|21601480
exenatide|quality of life satisfaction|21601480
exenatide|depressive disorder|21601480
exenatide|emotional|21601480
exenatide|depression|21601480
exenatide|body mass index|21601480
exenatide|hypoglycemia|21612070
exenatide|type 2 diabetes mellitus|21612070
exenatide|blood pressure|21612070
exenatide|metabolic syndrome x|21612070
exenatide|dyslipidemia|21612070
exenatide|hypertension|21612070
exenatide|hypertensive disorder|21612070
exenatide|obesity|21612070
exenatide|fasting|21615670
exenatide|hypoglycemia|21615670
exenatide|hypoglycaemia|21615670
exenatide|body mass index|21615670
exenatide|obese|21632815
exenatide|appetite increased|21632815
exenatide|fasting|21632815
exenatide|food appetite|21632815
exenatide|weight loss|21632815
exenatide|total body fat|21632815
exenatide|obesity|21632815
exenatide|body mass index|21632815
exenatide|anorexia|21632815
exenatide|type 2 diabetes mellitus|21641071
exenatide|renal clearance|21641071
exenatide|fasting|21645507
exenatide|type 2 diabetes mellitus|21645507
exenatide|weight loss|21645507
exenatide|tumor necrosis|21645507
exenatide|body mass index|21645507
exenatide|hyperglycemia|21645806
exenatide|adverse reaction|21645806
exenatide|gastric emptying|21645806
exenatide|obese|21652029
exenatide|steatosis of liver|21652029
exenatide|infection|21652029
exenatide|weight loss|21652029
exenatide|immunodeficiency disorder|21652029
exenatide|lipodystrophy|21652029
exenatide|infectious disease|21652029
exenatide|fasting|21660077
exenatide|weight increased|21660077
exenatide|resonance|21660077
exenatide|hypoglycemia|21663496
exenatide|weight loss|21663496
exenatide|food intake|21694700
exenatide|food appetite|21694700
exenatide|weight loss|21694700
exenatide|obese|21719364
exenatide|type 2 diabetes mellitus|21719364
exenatide|fasting|21730278
exenatide|nausea|21730278
exenatide|hypoglycemia|21730278
exenatide|acute pancreatitis|21730278
exenatide|hypoglycemia|21732798
exenatide|type 2 diabetes mellitus|21732798
exenatide|weight decreased|21742605
exenatide|weight gain|21742605
exenatide|hypoglycemia|21742605
exenatide|fasting|21751887
exenatide|weight loss|21751887
exenatide|nausea|21751887
exenatide|fasting|21751893
exenatide|hypoaesthesia|21810596
exenatide|diabetic polyneuropathy|21810596
exenatide|vascular flow|21810596
exenatide|ganglion cyst|21810596
exenatide|sensory nerve conduction velocity|21810596
exenatide|morbid obesity|21856602
exenatide|co-morbid conditions|21856602
exenatide|type 2 diabetes mellitus|21856602
exenatide|body mass index|21856602
exenatide|blood pressure|21871831
exenatide|heart failure|21871831
exenatide|hypoglycaemia|21871831
exenatide|cardiac failure|21871831
exenatide|hypoglycemia|21871831
exenatide|weight loss|21871831
exenatide|gastric emptying|21871831
exenatide|myocardial infarction|21871831
exenatide|food intake|21871831
exenatide|cardiac function|21871831
exenatide|hypoglycemia|21892855
exenatide|body mass index|21892855
exenatide|type 2 diabetes mellitus|21892858
exenatide|hypoglycemia|21892858
exenatide|stress|21901364
exenatide|type 2 diabetes mellitus|21901364
exenatide|hyperglycemia|21901364
exenatide|alzheimer's disease|21901364
exenatide|hypoglycaemia|21902291
exenatide|hypoglycemia|21902291
exenatide|weight loss|21902291
exenatide|type 2 diabetes mellitus|21902291
exenatide|blood pressure|21902291
exenatide|fasting|21904106
exenatide|pancreatitis|21904106
exenatide|type 2 diabetes mellitus|21904106
exenatide|renal impairment|21904106
exenatide|blood pressure|21904106
exenatide|human parturition, function|21904106
exenatide|disorder of cardiovascular system|21905764
exenatide|weight loss|21905764
exenatide|myocardial infarction|21920963
exenatide|coronary occlusion|21920963
exenatide|left ventricular function|21920963
exenatide|resonance|21920963
exenatide|type 2 diabetes mellitus|21956711
exenatide|oedema|21956711
exenatide|disease of liver|21956711
exenatide|resonance|21956711
exenatide|non-alcoholic fatty liver|21956711
exenatide|obesity|21956711
exenatide|weight gain|21956711
exenatide|nausea|21956711
exenatide|disease of liver|21957486
exenatide|stress|21957486
exenatide|steatosis of liver|21957486
exenatide|menstruation|21961484
exenatide|pheochromocytoma|22009172
exenatide|glucocorticoids increased|22009172
exenatide|hypercortisolism|22009172
exenatide|hypertensive disorder|22009172
exenatide|elevated blood pressure|22009172
exenatide|diabetes mellitus|22009172
exenatide|fasting|22013105
exenatide|weight loss|22013105
exenatide|body mass index|22013105
exenatide|obese|22017240
exenatide|gastric emptying|22017240
exenatide|neoplasm, malignant (primary)|22017240
exenatide|malignant neoplastic disease|22017240
exenatide|obesity|22017240
exenatide|food intake|22017240
exenatide|disorder of cardiovascular system|22017240
exenatide|obese|22040840
exenatide|menstruation|22040840
exenatide|weight loss|22040840
exenatide|weight gain|22040840
exenatide|nausea|22040840
exenatide|type 2 diabetes mellitus|22051096
exenatide|hypoglycaemia|22051096
exenatide|hypoglycemia|22051096
exenatide|weight loss|22051096
exenatide|obesity|22051096
exenatide|body mass index|22051096
exenatide|diarrhoea|22051096
exenatide|nausea|22051096
exenatide|weight loss|22056400
exenatide|type 2 diabetes mellitus|22056400
exenatide|myocardial infarction|22067476
exenatide|acute myocardial infarction|22067476
exenatide|cardiac function|22067476
exenatide|resonance|22067476
exenatide|fasting|22068250
exenatide|impaired fasting glycaemia|22068250
exenatide|impaired glucose tolerance|22068250
exenatide|acute pancreatitis|22068258
exenatide|fever|22068258
exenatide|alcohol intake|22068258
exenatide|type 2 diabetes mellitus|22068258
exenatide|abdominal pain|22068258
exenatide|h/o: diabetes mellitus|22068258
exenatide|pancreatitis|22068258
exenatide|diabetes mellitus|22068258
exenatide|acute necrotizing pancreatitis|22068258
exenatide|1/3 meter|22071295
exenatide|fasting|22074017
exenatide|disorder of cardiovascular system|22074017
exenatide|blood pressure|22074017
exenatide|fasting|22076596
exenatide|blood pressure|22076596
exenatide|obesity|22076596
exenatide|nausea|22076596
exenatide|quality of life satisfaction|22085180
exenatide|family history with explicit context|22085180
exenatide|hyperlipidemia|22085180
exenatide|hypertension|22085180
exenatide|hypertensive disorder|22085180
exenatide|body mass index|22085180
exenatide|water intake|22100840
exenatide|balance|22100840
exenatide|food intake|22100840
exenatide|food appetite|22100840
exenatide|hypoglycemia|22146227
exenatide|weight decreasing|22146227
exenatide|nausea|22146227
exenatide|cerebrovascular disorder|22150224
exenatide|ischemia|22155457
exenatide|stress|22158421
exenatide|type 2 diabetes mellitus|22158421
exenatide|general metabolic function|22158421
exenatide|disorder of cardiovascular system|22158422
exenatide|deterioration of status|22158422
exenatide|weight gain|22158422
exenatide|obesity|22158422
exenatide|sucrose intake|22170618
exenatide|taste, function|22170618
exenatide|licking|22170618
exenatide|obese|22170618
exenatide|obese|22209597
exenatide|obesity|22209597
exenatide|body mass index|22209597
exenatide|blood pressure|22209597
exenatide|fasting|22209597
exenatide|fasting|22210563
exenatide|hypoglycemia|22210563
exenatide|headache|22210563
exenatide|nasopharyngitis|22210563
exenatide|nausea|22210563
exenatide|type 2 diabetes mellitus|22216894
exenatide|hypoglycemia|22216894
exenatide|psoriasis|22227407
exenatide|disorder of skin|22227407
exenatide|skin disorder|22227407
exenatide|obesity|22227407
exenatide|weight gain|22227407
exenatide|fasting|22232377
exenatide|type 2 diabetes mellitus|22232377
exenatide|blood pressure|22232377
exenatide|hypoglycemia|22232377
exenatide|examined for|22232377
exenatide|gastric emptying|22232377
exenatide|obese|22236411
exenatide|type 2 diabetes mellitus|22236411
exenatide|blood pressure|22236411
exenatide|hypoglycaemia|22236411
exenatide|hypoglycemia|22236411
exenatide|weight loss|22236411
exenatide|nausea|22236411
exenatide|diarrhoea|22236411
exenatide|body mass index|22236411
exenatide|cardiac failure|22246377
exenatide|cardiac index|22246377
exenatide|congestive heart failure|22246377
exenatide|increased systolic arterial pressure|22246377
exenatide|nausea|22246377
exenatide|acute renal failure syndrome|22268550
exenatide|blood pressure|22321776
exenatide|type 2 diabetes mellitus|22321776
exenatide|body mass index|22321776
exenatide|balance|22338110
exenatide|equilibrium|22338110
exenatide|food appetite|22344551
exenatide|nausea|22344551
exenatide|fasting|22354133
exenatide|gastric function|22354133
exenatide|general metabolic function|22356440
exenatide|hypoglycemia|22357185
exenatide|weight decreasing|22357185
exenatide|weight loss|22357185
exenatide|nausea|22357185
exenatide|obese|22363635
exenatide|general metabolic function|22363635
exenatide|steatosis of liver|22363635
exenatide|fasting|22365085
exenatide|hypoglycemia|22365085
exenatide|nausea|22365085
exenatide|headache|22365085
exenatide|blood pressure|22365085
exenatide|type 2 diabetes mellitus|22369345
exenatide|body mass index|22369345
exenatide|fasting|22375612
exenatide|tumor margin status|22375612
exenatide|nausea|22375612
exenatide|fasting|22382611
exenatide|blood pressure|22382611
exenatide|nausea|22382611
exenatide|hypoglycaemia|22405265
exenatide|hypoglycemia|22405265
exenatide|weight loss|22405265
exenatide|blood pressure|22405265
exenatide|pancreatitis|22405266
exenatide|blood pressure|22405266
exenatide|hypoglycaemia|22405266
exenatide|hypoglycemia|22405266
exenatide|weight loss|22405266
exenatide|nausea|22405266
exenatide|pancreatitis|22416857
exenatide|acute pancreatitis|22416857
exenatide|past medication|22416857
exenatide|type 2 diabetes mellitus|22420869
exenatide|quality of life satisfaction|22420869
exenatide|hypoglycaemia|22420869
exenatide|hypoglycemia|22420869
exenatide|weight loss|22420869
exenatide|menstruation|22429273
exenatide|gastric emptying|22429273
exenatide|nausea|22429273
exenatide|obese|22432107
exenatide|weight loss|22432107
exenatide|obese|22432846
exenatide|hypoglycemia|22432846
exenatide|motility|22432846
exenatide|gastric motility|22432846
exenatide|food intake|22432846
exenatide|nausea|22432846
exenatide|fasting|22435393
exenatide|hypoglycemia|22435393
exenatide|type 2 diabetes mellitus|22435393
exenatide|morbid obesity|22441815
exenatide|nutritional disorder|22441815
exenatide|weight loss|22441815
exenatide|remission phase|22441815
exenatide|fasting|22446132
exenatide|hypoglycemia|22446132
exenatide|blood pressure|22446132
exenatide|menstruation|22464691
exenatide|fasting|22471248
exenatide|blood pressure|22471248
exenatide|hypoglycaemia|22471248
exenatide|hypoglycemia|22471248
exenatide|nausea|22471248
exenatide|alzheimer's disease|22476196
exenatide|loss of appetite|22492036
exenatide|food intake|22492036
exenatide|anorexia|22492036
exenatide|type 2 diabetes mellitus|22492091
exenatide|blood glucose normal|22492091
exenatide|gastric emptying|22492091
exenatide|weight gain|22492091
exenatide|myocardial infarction|22496084
exenatide|resonance|22496084
exenatide|myocardial infarction|22496442
exenatide|cardiac failure|22496442
exenatide|heart failure|22496442
exenatide|blood pressure|22496442
exenatide|metabolic disease|22503954
exenatide|human parturition, function|22503954
exenatide|weight loss|22510305
exenatide|blood pressure|22510305
exenatide|type 2 diabetes mellitus|22519390
exenatide|blood pressure|22519390
exenatide|balance|22519390
exenatide|body mass index|22519390
exenatide|hypoglycemia|22530845
exenatide|weight loss|22530845
exenatide|nausea|22530845
exenatide|distance vision 6/30|22533526
exenatide|type 2 diabetes mellitus|22533526
exenatide|medication compliance|22533526
exenatide|fasting|22540883
exenatide|tumor necrosis|22540883
exenatide|hypoglycemia|22561689
exenatide|obese|22565812
exenatide|weight loss|22565812
exenatide|obesity|22565812
exenatide|body mass index|22566747
exenatide|blood pressure|22566747
exenatide|pancreatitis|22589391
exenatide|weight gain|22608106
exenatide|hypoglycemia|22608106
exenatide|weight loss|22608106
exenatide|type 2 diabetes mellitus|22608106
exenatide|body mass index|22608106
exenatide|hypoglycemia|22634071
exenatide|human parturition, function|22634071
exenatide|blood glucose concentration|22644981
exenatide|type 2 diabetes mellitus|22644981
exenatide|weight loss|22644981
exenatide|hypertensive disorder|22644981
exenatide|liver function|22644981
exenatide|heart failure|22650224
exenatide|cardiac failure|22650224
exenatide|blood pressure|22650224
exenatide|ischemic heart disease|22650224
exenatide|general metabolic function|22650224
exenatide|cardiomyopathy|22650224
exenatide|disorder of cardiovascular system|22650224
exenatide|cardiac function|22650224
exenatide|weight loss|22669803
exenatide|type 2 diabetes mellitus|22669803
exenatide|glycosuria|22675341
exenatide|obesity|22681705
exenatide|impaired fasting glycaemia|22681705
exenatide|stress|22681705
exenatide|impaired glucose tolerance|22681705
exenatide|hypoglycaemia|22683137
exenatide|hypoglycemia|22683137
exenatide|fasting|22687869
exenatide|microalbuminuria|22687869
exenatide|blood pressure|22687869
exenatide|body mass index|22687869
exenatide|obese|22716195
exenatide|obstructive sleep apnea syndrome|22716195
exenatide|somnolence|22716195
exenatide|drowsiness|22716195
exenatide|insomnia|22716195
exenatide|fasting|22716195
exenatide|sleep|22716195
exenatide|drowsy|22716195
exenatide|depressive disorder|22716195
exenatide|depression|22716195
exenatide|body mass index|22716195
exenatide|hypoglycemia|22725703
exenatide|weight loss|22725703
exenatide|ischemia|22732108
exenatide|total energy expenditure|22735035
exenatide|obese|22735035
exenatide|fat-free mass|22735035
exenatide|weight loss|22735035
exenatide|body mass index|22735035
exenatide|glomerular filtration|22762797
exenatide|dehydration|22762797
exenatide|hypotension|22762797
exenatide|type 2 diabetes mellitus|22762797
exenatide|tubulointerstitial nephritis|22762797
exenatide|parkinson's disease|22774922
exenatide|denervation|22774922
exenatide|circulatory failure neonatal|22774922
exenatide|hemostatic function|22776193
exenatide|type 2 diabetes mellitus|22789767
exenatide|type 2 diabetes mellitus|22793669
exenatide|body mass index|22793669
exenatide|disorder of cardiovascular system|22804841
exenatide|anxiety|22804841
exenatide|hypoglycaemia|22804841
exenatide|hyperglycemia|22804841
exenatide|hypoglycemia|22804841
exenatide|hyperglycaemia|22804841
exenatide|obesity|22804841
exenatide|hyperkalemia|22808453
exenatide|balance|22808453
exenatide|weight loss|22825226
